Order ID,CustomerID,ProductID,DateID,WarehouseID,ShipmentID,Shipping Time,Order Quantity,Gross Sales,Discount %,Profit
23643,4278,37,265,2,340,4,5,300,0.04,147
29556,4861,37,922,2,1830,2,5,300,0.02,147
35368,5335,37,330,2,2431,4,5,300,0.01,147
37891,4841,37,616,2,2626,2,5,300,0.16,147
39298,5431,37,498,2,1045,4,5,300,0.1,147
39583,4033,37,281,2,2545,4,5,300,0.07,147
49881,5432,37,410,2,3374,2,5,300,0.25,147
53806,3843,37,353,2,401,2,5,300,0.0,147
55826,4540,37,421,2,1002,2,5,300,0.03,147
67941,5433,37,457,2,2345,2,5,300,0.05,147
3381,5396,37,422,2,2412,2,5,300,0.06,147
15995,3930,37,327,2,3851,6,5,300,0.01,147
17663,5434,37,192,2,2231,4,5,300,0.16,147
21801,5159,37,8,2,8,2,5,300,0.13,147
41296,5435,37,274,2,355,2,5,300,0.04,147
57998,5436,37,322,2,482,4,5,300,0.09,147
59243,5164,37,340,2,29,4,5,300,0.12,147
59606,5437,37,202,2,485,2,5,300,0.16,147
59858,4974,37,289,2,570,4,5,300,0.16,147
43063,5047,37,534,1,2397,4,5,300,0.13,147
4723,4520,37,568,2,676,2,5,300,0.03,147
6335,5438,37,429,2,207,2,5,300,0.12,147
9758,5262,37,635,2,1902,4,5,300,0.02,147
11645,4886,37,415,2,660,2,5,300,0.01,147
19565,5147,37,346,2,1083,6,5,300,0.07,147
21356,5439,37,33,2,3311,2,5,300,0.15,147
21698,4708,37,438,2,2946,3,5,300,0.04,147
25255,5440,37,914,2,2540,6,5,300,0.02,147
29043,5441,37,497,2,3318,6,5,300,0.12,147
29635,3704,37,669,2,3117,4,5,300,0.13,147
29635,3704,37,689,2,3868,5,5,300,0.15,147
29885,5442,37,271,2,1303,3,5,300,0.13,147
31365,5443,37,746,2,1827,5,5,300,0.12,147
31838,4453,37,472,2,4422,6,5,300,0.16,147
35231,4454,37,695,2,3184,5,5,300,0.17,147
35563,5444,37,158,2,2407,2,5,300,0.02,147
37821,4523,37,235,2,2772,2,5,300,0.25,147
45246,5445,37,888,2,1770,2,5,300,0.18,147
45611,3863,37,119,2,1341,3,5,300,0.01,147
47273,4284,37,341,2,531,6,5,300,0.12,147
49233,4981,37,442,2,850,6,5,300,0.02,147
49885,4709,37,342,2,3886,6,5,300,0.2,147
51358,4323,37,272,2,4328,6,5,300,0.07,147
57956,4580,37,406,2,1443,6,5,300,0.1,147
63551,5446,37,997,2,3520,2,5,300,0.06,147
656,4713,37,467,2,999,2,5,300,0.0,147
715,3856,37,768,2,4423,5,5,300,0.17,147
4508,5447,37,910,2,152,2,5,300,0.05,147
5526,4105,37,184,2,1318,5,5,300,0.25,147
17363,5139,37,362,2,2189,5,5,300,0.01,147
27978,4877,37,674,2,1563,6,5,300,0.03,147
29895,4055,37,24,2,76,6,5,300,0.09,147
29895,4055,37,410,2,2536,6,5,300,0.1,147
31673,4227,37,965,2,4424,3,5,300,0.07,147
43921,5448,37,988,2,3125,3,5,300,0.05,147
43936,4985,37,394,2,3604,6,5,300,0.04,147
47575,4329,37,322,2,2185,2,5,300,0.02,147
63516,5178,37,1006,2,2939,3,5,300,0.07,147
63693,5179,37,97,2,139,3,5,300,0.2,147
67503,4063,37,494,2,484,4,5,300,0.15,147
1553,5377,37,149,2,3854,4,5,300,0.06,147
2595,4641,37,53,2,4199,6,5,300,0.06,147
4328,4339,37,511,2,2171,4,5,300,0.0,147
8393,4238,37,458,2,2948,4,5,300,0.12,147
13053,4501,37,323,2,1030,4,5,300,0.02,147
13373,4370,37,520,2,1553,4,5,300,0.07,147
17828,4438,37,222,2,182,4,5,300,0.0,147
27673,4588,37,337,2,4060,4,5,300,0.04,147
27673,4588,37,337,2,4060,4,5,300,0.03,147
33848,3708,37,640,2,3597,4,5,300,0.16,147
37013,5064,37,320,2,3936,4,5,300,0.2,147
37275,4045,37,305,2,2927,6,5,300,0.15,147
45033,5380,37,367,2,4410,4,5,300,0.1,147
51515,4506,37,716,2,1221,6,5,300,0.25,147
63328,4038,37,180,2,3881,4,5,300,0.07,147
67948,3943,37,457,2,3410,4,5,300,0.04,147
4158,5449,37,2,1,897,4,5,300,0.25,147
4501,4153,37,426,2,4412,1,5,300,0.07,147
15551,3719,37,445,2,2718,1,5,300,0.01,147
21041,5046,37,226,2,708,0,5,300,0.01,147
21058,4497,37,226,2,708,0,5,300,0.25,147
25203,4372,37,595,2,4425,1,5,300,0.1,147
25831,4333,37,218,2,3179,0,5,300,0.06,147
27371,4208,37,12,2,3930,1,5,300,0.1,147
27631,5450,37,337,2,3496,0,5,300,0.12,147
29055,4684,37,515,2,1054,0,5,300,0.09,147
29076,4225,37,515,2,1054,0,5,300,0.06,147
31046,4268,37,423,2,1262,0,5,300,0.05,147
51268,5451,37,232,2,4426,0,5,300,0.2,147
61016,5193,37,449,2,3025,1,5,300,0.0,147
67346,5332,37,434,2,808,0,5,300,0.04,147
5706,4690,37,399,2,3773,2,5,300,0.02,147
17031,4188,37,293,2,3926,2,5,300,0.12,147
29811,4589,37,250,2,4061,2,5,300,0.01,147
33016,5172,37,617,2,4302,2,5,300,0.09,147
33071,4516,37,325,2,903,2,5,300,0.02,147
39886,3956,37,238,2,448,2,5,300,0.06,147
41091,5337,37,582,2,3152,2,5,300,0.0,147
45376,4446,37,240,2,1345,2,5,300,0.0,147
45376,4446,37,240,2,1345,2,5,300,0.01,147
47396,5452,37,402,2,4427,2,5,300,0.2,147
53876,4474,37,292,2,451,2,5,300,0.15,147
65323,4514,37,256,1,3815,2,5,300,0.06,147
3953,4572,37,516,2,1197,2,5,300,0.18,147
13573,5453,37,427,2,4428,2,5,300,0.07,147
17223,5454,37,117,2,1438,2,5,300,0.15,147
17258,4371,37,117,2,1438,2,5,300,0.13,147
19385,5455,37,193,2,2723,2,5,300,0.01,147
25805,4692,37,503,2,3164,2,5,300,0.1,147
29843,4590,37,250,2,929,2,5,300,0.18,147
31056,5456,37,423,2,1975,2,5,300,0.03,147
31266,5130,37,70,2,3436,2,5,300,0.01,147
37888,5457,37,616,2,2554,2,5,300,0.17,147
39901,3735,37,238,2,467,2,5,300,0.05,147
43643,5458,37,184,2,1795,2,5,300,0.13,147
47051,4864,37,446,2,848,2,5,300,0.01,147
49376,4670,37,241,2,884,2,5,300,0.13,147
49556,5459,37,24,2,370,2,5,300,0.25,147
49803,4379,37,675,2,2614,2,5,300,0.04,147
53218,5460,37,145,2,3171,2,5,300,0.12,147
61856,4512,37,583,2,1541,2,5,300,0.16,147
6938,5210,37,56,2,2076,2,5,300,0.09,147
11955,3786,37,584,2,1412,2,5,300,0.01,147
17538,5461,37,295,2,4134,2,5,300,0.02,147
35668,3978,37,504,2,2675,2,5,300,0.17,147
47523,3800,37,251,2,187,2,5,300,0.05,147
53216,4807,37,145,2,3171,2,5,300,0.13,147
55395,4628,37,722,2,3332,2,5,300,0.17,147
57288,5462,37,95,2,295,2,5,300,0.2,147
67303,5344,37,326,2,565,2,5,300,0.1,147
27046,3702,37,44,1,728,2,5,300,0.2,147
3363,4795,37,422,2,180,4,5,300,0.13,147
13333,4502,37,234,2,1485,4,5,300,0.18,147
13961,5463,37,420,2,4429,1,5,300,0.25,147
33028,5067,37,325,2,2030,0,5,300,0.07,147
33878,3796,37,640,2,3597,4,5,300,0.09,147
39905,4181,37,238,2,4430,1,5,300,0.04,147
41053,4748,37,582,2,1251,4,5,300,0.05,147
1738,4247,37,411,2,2848,571,5,300,0.06,147
3593,4074,37,635,2,328,-36,5,300,0.09,147
4758,5464,37,178,2,3198,-42,5,300,0.01,147
5368,5465,37,484,2,3010,-49,5,300,0.12,147
15058,4394,37,301,2,2953,-137,5,300,0.03,147
15888,4088,37,98,2,2505,-132,5,300,0.1,147
17086,4780,37,312,2,2487,-139,5,300,0.04,147
25536,4994,37,507,2,3116,-190,5,300,0.04,147
39941,5466,37,19,2,1306,-345,5,300,0.25,147
41665,5467,37,313,2,167,-367,5,300,0.16,147
43565,4784,37,473,2,457,-384,5,300,0.01,147
43613,3990,37,22,2,1567,-376,5,300,0.17,147
45206,5369,37,830,2,3716,-386,5,300,0.01,147
53525,4479,37,106,2,1256,-457,5,300,0.1,147
61315,4617,37,287,2,600,-540,5,300,0.18,147
61328,5347,37,287,2,1309,-537,5,300,0.17,147
63001,5000,37,187,2,247,-540,5,300,0.02,147
65073,5092,37,369,2,1473,-560,5,300,0.12,147
65683,3898,37,365,2,523,-531,5,300,0.02,147
473,4480,37,133,2,4431,459,5,300,0.02,147
5163,3986,37,415,2,1313,403,5,300,0.1,147
9325,5468,37,300,2,3155,386,5,300,0.17,147
11083,5469,37,258,2,3602,391,5,300,0.01,147
11378,5285,37,497,2,17,385,5,300,0.01,147
11391,5470,37,497,2,1396,392,5,300,0.0,147
11968,5471,37,584,2,694,398,5,300,0.0,147
13991,4553,37,980,2,694,368,5,300,0.17,147
21298,5228,37,514,2,4432,333,5,300,0.0,147
21886,5080,37,9,2,1448,334,5,300,0.03,147
25585,5229,37,302,2,4433,306,5,300,0.0,147
37523,4934,37,490,2,357,179,5,300,0.25,147
39643,5472,37,439,2,133,183,5,300,0.02,147
45291,4771,37,916,2,2246,133,5,300,0.13,147
45953,5288,37,694,2,4434,130,5,300,0.16,147
47558,4790,37,185,2,383,137,5,300,0.04,147
49201,4490,37,286,2,2748,146,5,300,0.06,147
49563,5473,37,24,2,1529,151,5,300,0.18,147
53655,4935,37,474,2,1581,118,5,300,0.17,147
53863,5474,37,292,2,3405,113,5,300,0.17,147
57606,4562,37,283,2,3797,74,5,300,0.06,147
57606,4562,37,283,2,3797,74,5,300,0.05,147
61825,5475,37,583,2,4435,41,5,300,0.2,147
67331,4261,37,326,2,4046,25,5,300,0.06,147
813,4817,37,496,2,430,31,4,240,0.04,147
1936,5112,37,109,2,3323,27,4,240,0.01,147
3538,3762,37,1,2,888,21,4,240,0.18,147
4358,4358,37,511,2,2234,20,4,240,0.0,147
7386,4543,37,3,2,2739,27,4,240,0.25,147
11261,4410,37,466,2,4436,46,4,240,0.0,147
11921,4109,37,584,2,211,63,4,240,0.07,147
19646,5476,37,451,2,2072,23,4,240,0.16,147
21585,5477,37,482,2,1644,24,4,240,0.02,147
23945,5478,37,85,2,1376,7,4,240,0.17,147
25258,5298,37,341,2,854,15,4,240,0.18,147
25373,4941,37,485,2,1647,17,4,240,0.12,147
25373,4941,37,485,2,1905,14,4,240,0.13,147
29396,4016,37,648,2,4437,12,4,240,0.05,147
31343,5479,37,272,2,4438,7,4,240,0.0,147
33503,4725,37,805,2,4083,29,4,240,0.0,147
37215,4823,37,358,2,73,20,4,240,0.04,147
39993,4729,37,19,2,1285,16,4,240,0.07,147
41073,5203,37,582,2,3027,17,4,240,0.0,147
41843,5480,37,382,2,4053,7,4,240,0.17,147
45261,5481,37,373,2,665,10,4,240,0.07,147
45671,5205,37,275,2,3370,31,4,240,0.1,147
47668,5482,37,198,2,770,45,4,240,0.16,147
51326,3774,37,210,2,949,15,4,240,0.02,147
53045,5483,37,723,2,1578,58,4,240,0.16,147
57503,5119,37,684,2,1336,30,4,240,0.15,147
63581,3778,37,30,2,762,16,4,240,0.2,147
63908,5484,37,368,2,4439,22,4,240,0.16,147
65978,4649,37,212,2,3750,43,4,240,0.25,147
816,4494,37,496,2,3996,1,4,240,0.03,147
3325,5485,37,169,2,836,2,4,240,0.1,147
6586,5486,37,535,2,1112,2,4,240,0.07,147
8531,4381,37,506,1,4063,1,4,240,0.16,147
11048,4642,37,258,2,4220,0,4,240,0.2,147
13513,3910,37,115,2,3688,0,4,240,0.13,147
13573,5453,37,427,2,4428,2,4,240,0.09,147
15968,4737,37,327,2,1885,4,4,240,0.01,147
23935,4014,37,85,2,4440,0,4,240,0.2,147
25556,4332,37,302,2,545,0,4,240,0.0,147
27273,3765,37,236,2,838,2,4,240,0.05,147
27846,3766,37,279,2,365,0,4,240,0.15,147
29066,5487,37,515,2,4441,2,4,240,0.17,147
35523,4382,37,87,1,2241,4,4,240,0.03,147
39611,5488,37,439,2,4442,2,4,240,0.04,147
43045,5489,37,534,2,3023,2,4,240,0.25,147
47013,4741,37,446,2,1515,4,4,240,0.01,147
47256,4951,37,223,2,4202,1,4,240,0.16,147
47256,4951,37,223,2,4202,1,4,240,0.17,147
49635,3917,37,478,2,1406,2,4,240,0.25,147
53845,4898,37,353,2,1264,6,4,240,0.15,147
53963,4475,37,585,2,1264,4,4,240,0.04,147
59886,5384,37,487,2,4343,0,4,240,0.02,147
63633,4026,37,30,2,3240,2,4,240,0.16,147
11595,5127,37,225,2,4306,12,4,240,0.17,147
13593,5403,37,427,2,832,4,4,240,0.07,147
15006,5165,37,301,2,4350,2,4,240,0.18,147
17006,3700,37,293,2,2439,2,4,240,0.09,147
21506,5490,37,660,2,4443,2,4,240,0.09,147
23915,5491,37,85,2,4444,2,4,240,0.01,147
29001,4306,37,260,2,3786,2,4,240,0.01,147
29556,4861,37,922,2,1830,2,4,240,0.17,147
51251,5492,37,232,2,3825,2,4,240,0.06,147
57501,4656,37,684,2,1480,2,4,240,0.16,147
59835,3882,37,289,2,4205,6,4,240,0.03,147
61813,5133,37,583,2,3316,4,4,240,0.02,147
4501,4153,37,426,2,4412,1,4,240,0.09,147
25911,5493,37,328,2,1249,2,4,240,0.0,147
27973,5494,37,543,2,2357,4,4,240,0.04,147
29268,4190,37,237,2,977,4,4,240,0.01,147
29373,4226,37,319,2,3934,4,4,240,0.12,147
43693,3938,37,184,2,2669,4,4,240,0.0,147
43853,3711,37,239,2,3594,4,4,240,0.05,147
49365,4335,37,241,2,2378,6,4,240,0.0,147
49365,4335,37,241,2,2378,6,4,240,0.01,147
55028,3727,37,253,2,305,4,4,240,0.04,147
55631,3844,37,186,2,569,2,4,240,0.05,147
738,5495,37,562,2,2254,4,4,240,0.17,147
11943,4573,37,584,2,3518,4,4,240,0.06,147
61073,4581,37,433,2,4058,1,4,240,0.12,147
65323,4514,37,256,1,3815,2,4,240,0.13,147
67098,4051,37,780,2,3885,0,4,240,0.05,147
1931,3697,37,109,2,3809,0,4,240,0.02,147
15985,5259,37,327,2,3429,6,4,240,0.0,147
23835,5496,37,206,2,4013,6,4,240,0.06,147
25835,5383,37,218,2,3179,0,4,240,0.02,147
27003,5497,37,44,2,2795,4,4,240,0.04,147
31075,3955,37,423,2,233,6,4,240,0.07,147
41691,4309,37,313,2,4445,2,4,240,0.07,147
43098,4669,37,885,2,2849,2,4,240,0.17,147
45866,4696,37,505,2,2049,2,4,240,0.1,147
45866,4696,37,505,2,2049,2,4,240,0.12,147
51268,5451,37,232,2,4426,0,4,240,0.05,147
63058,4883,37,203,2,1064,4,4,240,0.04,147
1355,4984,37,366,2,1589,6,4,240,0.17,147
15358,4088,37,599,2,1304,4,4,240,0.12,147
27223,5498,37,294,2,12,4,4,240,0.1,147
41643,4458,37,219,2,945,4,4,240,0.13,147
55688,5499,37,186,2,1002,4,4,240,0.01,147
59233,4679,37,340,2,29,4,4,240,0.05,147
59981,5329,37,96,2,570,2,4,240,0.17,147
59981,5329,37,96,2,570,2,4,240,0.16,147
63516,5178,37,29,2,322,2,4,240,0.02,147
65898,3970,37,513,2,1255,4,4,240,0.06,147
67275,3971,37,326,2,2802,6,4,240,0.12,147
67935,4983,37,457,2,896,6,4,240,0.06,147
67935,4983,37,457,2,896,6,4,240,0.07,147
4926,4689,37,621,2,4446,2,4,240,0.18,147
13078,3947,37,323,2,1013,2,4,240,0.18,147
15385,4574,37,599,2,3393,2,4,240,0.06,147
15385,4574,37,599,2,3393,2,4,240,0.07,147
17805,5269,37,83,2,4329,2,4,240,0.15,147
27508,5500,37,416,2,804,2,4,240,0.03,147
29028,5270,37,260,2,4330,2,4,240,0.0,147
29653,4963,37,442,2,1181,2,4,240,0.06,147
29861,5501,37,250,2,4061,2,4,240,0.17,147
47991,3737,37,463,2,1978,2,4,240,0.05,147
53006,4047,37,453,2,3883,2,4,240,0.25,147
196,5502,37,443,2,3897,2,4,240,0.01,147
4156,5323,37,2,2,4447,2,4,240,0.25,147
4588,4124,37,454,2,1404,4,4,240,0.06,147
11948,3750,37,584,2,3518,4,4,240,0.05,147
45596,4057,37,244,2,391,2,4,240,0.25,147
51615,4716,37,199,2,2101,6,4,240,0.2,147
53668,5503,37,474,2,401,4,4,240,0.09,147
53686,5412,37,474,2,978,2,4,240,0.05,147
57956,4580,37,322,2,2185,2,4,240,0.18,147
61826,5330,37,583,2,1260,2,4,240,0.01,147
67988,4990,37,495,2,1009,4,4,240,0.05,147
31515,4139,37,441,2,1732,6,4,240,0.09,147
31533,5504,37,441,2,1351,4,4,240,0.07,147
31925,4168,37,364,2,591,6,4,240,0.2,147
31946,5505,37,364,2,568,2,4,240,0.17,147
33066,5506,37,325,2,3216,2,4,240,0.15,147
33076,5389,37,325,2,903,2,4,240,0.13,147
33671,4230,37,288,2,3935,1,4,240,0.04,147
35395,5507,37,330,2,3155,6,4,240,0.13,147
35595,5062,37,16,2,342,6,4,240,0.18,147
37055,5411,37,320,2,2460,6,4,240,0.25,147
37296,5230,37,305,2,998,2,4,240,0.18,147
37383,5508,37,17,2,603,4,4,240,0.13,147
37383,5508,37,17,2,603,4,4,240,0.15,147
37511,5509,37,490,2,603,2,4,240,0.15,147
37671,4577,37,182,2,2534,2,4,240,0.0,147
39548,4567,37,281,2,2545,4,4,240,0.06,147
39565,3709,37,281,2,409,6,4,240,0.05,147
39813,5510,37,285,2,19,4,4,240,0.03,147
41255,5511,37,274,2,2535,6,4,240,0.03,147
6388,5512,37,151,2,4448,4,4,240,0.12,147
11255,5513,37,466,2,3204,6,4,240,0.01,147
11998,5013,37,678,2,826,4,4,240,0.25,147
13961,5463,37,420,2,4429,1,4,240,0.07,147
21315,5514,37,235,2,105,6,4,240,0.05,147
23638,5214,37,265,2,3816,4,4,240,0.15,147
25673,5515,37,307,2,3167,4,4,240,0.12,147
31036,4915,37,423,2,1262,0,4,240,0.15,147
45235,5516,37,373,2,4327,6,4,240,0.1,147
45365,3979,37,240,2,3175,6,4,240,0.17,147
6786,5361,37,710,2,1349,2,4,240,0.17,147
7593,5517,37,135,2,3178,2,4,240,0.02,147
7981,4408,37,204,2,4449,2,4,240,0.13,147
11211,4620,37,35,2,4450,2,4,240,0.05,147
11955,3786,37,584,2,1412,2,4,240,0.03,147
15846,5518,37,98,2,276,2,4,240,0.06,147
17513,4599,37,295,2,4134,2,4,240,0.04,147
23021,4622,37,372,2,1934,2,4,240,0.16,147
29935,5519,37,342,2,3148,2,4,240,0.05,147
33941,5520,37,209,2,1213,2,4,240,0.07,147
41803,5521,37,382,2,2546,2,4,240,0.01,147
41811,3798,37,382,2,3824,2,4,240,0.0,147
43308,5522,37,414,2,1512,2,4,240,0.18,147
43941,4749,37,105,2,3949,2,4,240,0.0,147
55386,4352,37,722,2,2041,2,4,240,0.01,147
55611,5523,37,563,2,4451,2,4,240,0.07,147
57201,4809,37,129,2,4138,2,4,240,0.25,147
63531,3982,37,29,2,4452,2,4,240,0.01,147
19091,5011,37,547,1,3381,2,4,240,0.25,147
1701,4406,37,792,2,1042,176,4,240,0.01,147
2591,5524,37,53,2,3974,573,4,240,0.15,147
4365,4607,37,511,2,1323,745,4,240,0.18,147
6733,4759,37,134,2,328,-82,4,240,0.25,147
9156,5525,37,317,2,775,-91,4,240,0.13,147
17305,4397,37,205,2,1958,-158,4,240,0.02,147
19825,4781,37,264,2,4127,-187,4,240,0.02,147
21358,5526,37,235,2,2363,-194,4,240,0.25,147
25536,4994,37,507,2,2663,-232,4,240,0.01,147
25536,4994,37,507,2,679,-220,4,240,0.02,147
33286,5527,37,448,2,3011,-296,4,240,0.25,147
33286,5527,37,448,2,3011,-296,4,240,0.2,147
33366,4765,37,103,2,350,-288,4,240,0.09,147
49835,5528,37,252,2,1955,-432,4,240,0.06,147
57591,5529,37,283,2,247,-461,4,240,0.06,147
59553,5090,37,479,2,1789,-454,4,240,0.02,147
65683,3898,37,365,2,4453,-512,4,240,0.04,147
67816,5530,37,887,2,301,-537,4,240,0.17,147
13616,5531,37,427,1,4454,253,4,240,0.05,147
35211,5351,37,262,1,2659,-56,4,240,0.13,147
1305,5532,37,366,2,3232,468,4,240,0.25,147
17228,4396,37,117,2,695,322,4,240,0.07,147
25585,5229,37,302,2,4432,270,4,240,0.18,147
39305,5533,37,498,2,2565,197,4,240,0.1,147
41666,5534,37,313,2,4420,189,4,240,0.1,147
45291,4771,37,916,2,3604,145,4,240,0.04,147
45293,5535,37,916,2,674,150,4,240,0.03,147
51585,3895,37,199,2,1003,88,4,240,0.01,147
51585,3895,37,199,2,2600,91,4,240,0.0,147
51658,5109,37,431,2,1884,88,4,240,0.15,147
51846,5353,37,127,2,4045,98,4,240,0.17,147
55205,4366,37,409,2,3405,94,4,240,0.07,147
57368,3995,37,321,2,3451,76,4,240,0.07,147
59813,5355,37,289,2,31,61,4,240,0.05,147
63675,5290,37,461,2,3406,33,4,240,0.07,147
65576,4639,37,220,2,2325,11,4,240,0.18,147
65855,4492,37,513,2,739,8,4,240,0.12,147
65855,4492,37,513,2,3807,11,4,240,0.1,147
67206,5357,37,315,2,2278,2,4,240,0.18,147
67206,5357,37,315,2,1839,3,4,240,0.2,147
67331,4261,37,326,2,1008,9,4,240,0.06,147
13043,5536,65,323,2,487,0,2,120,0.02,135
13208,5537,65,271,2,1145,4,5,300,0.1,135
15326,5211,65,191,2,3375,1,3,180,0.18,135
23086,4839,65,372,2,4016,2,3,180,0.1,135
25258,5298,65,341,2,1016,4,2,120,0.12,135
33046,5538,65,325,2,3050,2,4,240,0.17,135
35521,3755,65,87,2,2431,2,4,240,0.04,135
41856,5311,65,382,2,1191,2,5,300,0.2,135
49948,4365,65,267,2,320,4,4,240,0.25,135
53806,3843,65,353,2,401,2,4,240,0.17,135
41586,4783,36,219,2,525,2,1,50,0.16,125
41951,5350,36,183,2,892,2,1,50,0.13,125
41876,5539,6,691,2,4455,4,1,52,0.18,122
41968,5540,70,691,2,4456,0,1,35,0.09,58
45053,5541,37,901,2,4457,6,1,60,0.07,147
49048,5542,37,242,2,4458,-133,1,60,0.09,147
49226,5394,36,163,2,4459,-131,1,50,0.02,125
49251,5543,35,437,2,4460,-134,1,40,0.03,97
49636,4420,35,437,2,4459,-133,1,40,0.07,97
41323,4995,36,407,2,2563,14,1,50,0.15,125
41666,5534,36,652,2,132,14,1,50,0.09,125
41666,5534,47,125,2,3538,8,1,55,0.03,99
41683,5106,37,126,2,1833,2,1,60,0.2,147
41856,5311,35,885,2,2301,6,1,40,0.13,97
43696,5312,35,373,2,3265,-5,1,40,0.02,97
45678,5177,24,604,2,3513,-25,1,70,0.16,139
47343,4537,34,403,2,2735,-20,1,100,0.12,245
47593,4538,37,410,2,4461,-24,1,60,0.12,147
47686,5544,36,343,2,4462,111,1,50,0.05,125
47813,4524,36,197,2,697,117,1,50,0.17,125
47943,4613,37,313,2,1563,119,1,60,0.04,147
49613,4865,35,910,2,1919,-2,1,40,0.1,97
49885,4709,36,673,2,3536,1,1,50,0.02,125
41343,5545,26,391,2,1833,3,1,35,0.15,66
43275,5191,37,392,2,2599,12,1,60,0.06,147
43275,5191,37,915,2,2599,11,1,60,0.05,147
43311,5218,36,73,2,3080,12,1,50,0.03,125
43571,4909,36,88,2,2170,16,1,50,0.09,125
47501,4418,34,463,2,2212,30,1,100,0.03,245
47985,4525,37,697,2,2340,30,1,60,0.2,147
49045,4579,36,674,2,4463,10,1,50,0.13,125
49946,5108,36,382,2,392,131,1,50,0.25,125
49948,4365,34,462,2,770,129,1,100,0.16,245
49975,5546,36,910,2,770,123,1,50,0.18,125
49975,5546,34,673,2,4464,122,1,100,0.12,245
41366,5547,34,22,2,1191,-24,1,100,0.16,245
41541,5085,34,22,2,1191,-24,1,100,0.03,245
41541,5085,34,22,2,892,-22,1,100,0.04,245
41698,4591,35,184,2,4465,-16,1,40,0.0,97
43016,5548,61,47,2,131,-31,1,32,0.09,73
43238,5549,7,275,2,21,-33,1,48,0.07,107
43685,5231,36,362,2,2669,-38,1,50,0.0,125
45638,5550,58,529,2,1477,-41,1,65,0.02,143
47085,4606,36,478,1,2419,-52,1,50,0.04,125
47085,4606,35,566,1,2419,-53,1,40,0.0,97
47203,4150,29,252,2,2495,-53,1,45,0.16,106
47218,4020,35,410,2,1107,-55,1,40,0.16,97
47535,5088,35,410,2,1385,-52,1,40,0.02,97
47621,5070,36,267,2,1822,-46,1,50,0.18,125
47873,5300,35,733,2,1108,-37,1,40,0.06,97
49393,5551,37,830,2,2501,45,1,60,0.0,147
49865,4271,36,251,2,754,24,1,50,0.05,125
49921,5552,36,185,2,3526,19,1,50,0.01,125
49921,5552,34,185,2,754,23,1,100,0.18,245
51208,4792,19,478,2,3002,6,1,16,0.03,28
3366,4099,16,422,2,4466,2,1,15,0.1,31
3905,3873,37,942,2,4066,6,1,60,0.01,147
7906,5553,37,316,2,496,2,1,60,0.2,147
51545,3802,13,492,2,1253,6,1,25,0.25,60
51805,4814,34,127,2,625,6,1,100,0.05,245
55513,3715,34,200,2,787,4,1,100,0.12,245
55573,4511,37,563,2,1254,2,1,60,0.02,147
59221,5007,76,340,2,4467,3,1,110,0.07,53
59315,4882,37,130,2,4468,1,1,60,0.07,147
59351,4815,37,28,2,4469,5,1,60,0.04,147
59551,5554,37,479,2,1326,5,1,60,0.1,147
59583,4700,34,479,2,1326,5,1,100,0.16,245
59893,4742,22,487,2,4470,3,1,200,0.17,63
61073,4581,10,433,2,4471,-16,1,110,0.04,54
638,5555,34,568,2,1519,4,1,100,0.09,245
1926,5421,13,109,2,1636,2,1,25,0.18,60
2563,5556,37,53,2,3000,4,1,60,0.0,147
5306,4757,34,538,2,763,2,1,100,0.01,245
5385,4844,24,484,2,4472,6,1,70,0.15,139
5931,3902,54,569,2,793,2,1,20,0.03,44
8725,3783,37,570,2,3822,6,1,60,0.18,147
8726,5557,37,570,2,3309,2,1,60,0.17,147
9325,5468,34,300,2,1903,6,1,100,0.05,245
9325,5468,35,300,2,1903,6,1,40,0.25,97
51328,4945,57,210,2,948,4,1,16,0.02,31
55966,3822,37,128,2,134,2,1,60,0.25,147
57076,5037,61,469,2,79,2,1,32,0.18,73
57543,5558,37,684,2,536,4,1,60,0.12,147
57965,5302,36,322,2,760,6,1,50,0.03,125
59318,5559,37,130,2,1397,4,1,60,0.06,147
59516,3996,86,432,2,819,2,1,80,0.15,188
59558,5560,90,479,2,3835,4,1,210,0.06,97
59558,5560,67,479,2,3835,4,1,189,0.07,85
61051,5356,20,433,2,1403,2,1,108,0.03,48
933,4744,34,666,2,2989,2,1,100,0.17,245
1725,4201,35,411,2,2382,0,1,40,0.25,97
1781,5561,34,411,2,669,2,1,100,0.1,245
2158,5414,36,299,2,866,4,1,50,0.02,125
2526,5145,37,429,2,1601,2,1,60,0.06,147
2526,5145,35,429,2,1601,2,1,40,0.0,97
2951,4462,34,55,2,4011,2,1,100,0.1,245
4526,5562,36,454,2,2181,2,1,50,0.07,125
4793,5563,36,178,2,4473,4,1,50,0.1,125
8786,4248,37,565,2,162,2,1,60,0.05,147
9156,5525,37,317,2,471,2,1,60,0.02,147
9156,5525,34,317,2,471,2,1,100,0.18,245
51501,3992,34,716,2,948,2,1,100,0.2,245
51543,5564,36,492,2,4009,2,1,50,0.07,125
51693,5565,50,431,2,1253,4,1,18,0.13,42
53015,3877,55,453,2,3879,1,1,15,0.07,36
53383,5566,35,276,2,358,4,1,40,0.18,97
53593,4596,51,25,2,979,4,1,25,0.01,55
53608,5567,36,25,2,979,4,1,50,0.07,125
53608,5567,35,25,2,979,4,1,40,0.04,97
53631,4874,37,25,2,26,2,1,60,0.02,147
53631,4874,14,25,2,26,2,1,25,0.0,59
