Order ID,Order Quantity,Shipping Time,Shipment Mode,Shipment Days - Scheduled,Delay Shipment,Customer Region,Customer Country,Warehouse Country,Order date,Order Year,Order Month,Order Day
31688,1,4,Standard Class,4,On time,West of USA,USA,Puerto Rico,2016-04-07 00:00:00,2016,4,7
8135,1,6,Standard Class,4,Late,Central America,Nicaragua,USA,2015-04-29 00:00:00,2015,4,29
13245,1,6,Standard Class,4,Late,Western Europe,Germany,USA,2015-07-13 00:00:00,2015,7,13
13245,1,6,Standard Class,4,Late,Western Europe,Germany,USA,2015-07-13 00:00:00,2015,7,13
17623,1,4,Standard Class,4,On time,Western Europe,Germany,USA,2015-09-15 00:00:00,2015,9,15
21586,1,2,Standard Class,4,On time,Eastern Asia,China,USA,2015-11-12 00:00:00,2015,11,12
27023,1,4,Standard Class,4,On time,Oceania,Australia,USA,2016-01-30 00:00:00,2016,1,30
37098,1,4,Standard Class,4,On time,US Center,USA,USA,2016-06-25 00:00:00,2016,6,25
41296,1,2,Standard Class,4,On time,Eastern Europe,Poland,USA,2016-08-25 00:00:00,2016,8,25
41545,1,6,Standard Class,4,Late,Southern Africa,South Africa,USA,2016-08-29 00:00:00,2016,8,29
41865,1,6,Standard Class,4,Late,West Asia,Iraq,USA,2016-09-03 00:00:00,2016,9,3
43693,1,4,Standard Class,4,On time,East Africa,Kenya,USA,2016-09-29 00:00:00,2016,9,29
47353,1,4,Standard Class,4,On time,West Asia,Saudi Arabia,USA,2016-11-22 00:00:00,2016,11,22
47593,1,4,Standard Class,4,On time,Central Africa,Cameroon,USA,2016-11-25 00:00:00,2016,11,25
53273,1,4,Standard Class,4,On time,South America,Brazil,USA,2017-02-16 00:00:00,2017,2,16
53506,1,2,Standard Class,4,On time,Central America,Mexico,USA,2017-02-20 00:00:00,2017,2,20
61883,1,4,Standard Class,4,On time,Western Europe,Germany,USA,2017-06-22 00:00:00,2017,6,22
67531,1,2,Standard Class,4,On time,Western Europe,Germany,USA,2017-09-12 00:00:00,2017,9,12
67891,1,2,Standard Class,4,On time,Western Europe,Germany,USA,2017-09-18 00:00:00,2017,9,18
67891,1,2,Standard Class,4,On time,Western Europe,Germany,USA,2017-09-18 00:00:00,2017,9,18
595,1,6,Standard Class,4,Late,South America,Peru,USA,2015-01-09 00:00:00,2015,1,9
23016,1,2,First Class,1,Late,Southeast Asia,Myanmar,USA,2015-12-02 00:00:00,2015,12,2
25911,1,2,Standard Class,4,On time,Southeast Asia,Indonesia,USA,2016-01-14 00:00:00,2016,1,14
35525,1,6,Second Class,2,Late,US Center,USA,USA,2016-06-02 00:00:00,2016,6,2
35903,1,4,Standard Class,4,On time,East of USA,USA,USA,2016-06-08 00:00:00,2016,6,8
53021,1,1,Same Day,3,On time,Central America,Nicaragua,USA,2017-02-12 00:00:00,2017,2,12
55293,1,2,First Class,1,Late,Caribbean,Cuba,USA,2017-03-18 00:00:00,2017,3,18
57006,1,2,Standard Class,4,On time,Central America,El Salvador,USA,2017-04-12 00:00:00,2017,4,12
11943,1,4,Standard Class,4,On time,Western Europe,France,USA,2015-06-24 00:00:00,2015,6,24
13088,1,4,Second Class,2,Late,Northern Europe,United Kingdom,USA,2015-07-11 00:00:00,2015,7,11
13088,1,4,Second Class,2,Late,Northern Europe,United Kingdom,USA,2015-07-11 00:00:00,2015,7,11
15388,1,2,First Class,1,Late,Western Europe,Switzerland,USA,2015-08-13 00:00:00,2015,8,13
31526,1,2,First Class,1,Late,South of  USA,USA,USA,2016-04-05 00:00:00,2016,4,5
31526,1,2,First Class,1,Late,South of  USA,USA,USA,2016-04-05 00:00:00,2016,4,5
37958,1,4,Second Class,2,Late,East of USA,USA,USA,2016-07-08 00:00:00,2016,7,8
43621,1,2,Second Class,2,On time,East Africa,Tanzania,USA,2016-09-28 00:00:00,2016,9,28
57016,1,2,Second Class,2,On time,Central America,Honduras,USA,2017-04-12 00:00:00,2017,4,12
59576,1,2,First Class,1,Late,South America,Peru,USA,2017-05-19 00:00:00,2017,5,19
453,1,4,Standard Class,4,On time,Central America,Mexico,USA,2015-01-07 00:00:00,2015,1,7
1336,1,2,First Class,1,Late,South America,Colombia,USA,2015-01-20 00:00:00,2015,1,20
11988,1,2,First Class,1,Late,Southern Europe,Portugal,USA,2015-06-24 00:00:00,2015,6,24
27068,1,4,Standard Class,4,On time,Southeast Asia,Indonesia,USA,2016-01-31 00:00:00,2016,1,31
29851,1,2,Standard Class,4,On time,Oceania,Australia,USA,2016-03-11 00:00:00,2016,3,11
35823,1,4,Standard Class,4,On time,East of USA,USA,USA,2016-06-06 00:00:00,2016,6,6
41868,1,2,First Class,1,Late,Eastern Europe,Ukraine,USA,2016-09-03 00:00:00,2016,9,3
59345,1,6,Standard Class,4,Late,Central America,Mexico,USA,2017-05-16 00:00:00,2017,5,16
15348,1,627,Same Day,3,Late,Northern Europe,United Kingdom,USA,2015-02-19 00:00:00,2015,2,19
19298,1,-124,Same Day,3,On time,Western Europe,France,USA,2015-05-10 00:00:00,2015,5,10
25835,1,-214,Same Day,3,On time,Southeast Asia,Indonesia,USA,2015-09-06 00:00:00,2015,9,6
59313,1,-322,Same Day,3,On time,Caribbean,Dominican Republic,USA,2016-07-24 00:00:00,2016,7,24
4158,1,-375,Second Class,2,On time,Central America,Nicaragua,Puerto Rico,2016-10-18 00:00:00,2016,10,18
1393,1,-421,Second Class,2,On time,Caribbean,Cuba,USA,2017-01-03 00:00:00,2017,1,3
1393,1,-434,Second Class,2,On time,Caribbean,Cuba,USA,2017-01-16 00:00:00,2017,1,16
15985,1,357,Second Class,2,Late,Western Europe,Germany,USA,2015-01-21 00:00:00,2015,1,21
19383,1,319,Second Class,2,Late,Western Europe,France,USA,2015-04-10 00:00:00,2015,4,10
21015,1,219,Second Class,2,Late,Southeast Asia,Philippines,USA,2015-08-13 00:00:00,2015,8,13
21015,1,217,Second Class,2,Late,Southeast Asia,Philippines,USA,2015-08-21 00:00:00,2015,8,21
21015,1,219,Second Class,2,Late,Southeast Asia,Philippines,USA,2015-08-22 00:00:00,2015,8,22
23045,1,247,Second Class,2,Late,South Asia,India,USA,2015-10-10 00:00:00,2015,10,10
23045,1,234,Second Class,2,Late,South Asia,India,USA,2015-10-27 00:00:00,2015,10,27
55085,1,6,Second Class,2,Late,South America,Brazil,USA,2017-05-06 00:00:00,2017,5,6
6985,1,2,First Class,1,Late,South America,Argentina,USA,2015-03-01 00:00:00,2015,3,1
15986,1,2,First Class,1,Late,Southern Europe,Portugal,USA,2015-07-26 00:00:00,2015,7,26
35895,1,2,First Class,1,Late,US Center,USA,USA,2016-02-17 00:00:00,2016,2,17
39563,1,2,First Class,1,Late,East of USA,USA,USA,2016-05-07 00:00:00,2016,5,7
41655,1,2,First Class,1,Late,Eastern Europe,Moldova,USA,2016-06-11 00:00:00,2016,6,11
41876,1,2,First Class,1,Late,Southern Africa,South Africa,USA,2016-07-01 00:00:00,2016,7,1
51558,1,2,First Class,1,Late,South America,Brazil,USA,2016-09-19 00:00:00,2016,9,19
13901,1,12,Second Class,2,Late,Northern Europe,Finland,USA,2017-05-21 00:00:00,2017,5,21
17031,1,10,Second Class,2,Late,Western Europe,Germany,USA,2017-05-31 00:00:00,2017,5,31
19841,1,22,Second Class,2,Late,Southern Europe,Italy,USA,2017-06-08 00:00:00,2017,6,8
19841,1,32,Second Class,2,Late,Southern Europe,Italy,USA,2017-06-28 00:00:00,2017,6,28
47501,1,9,Second Class,2,Late,North Africa,Morocco,USA,2017-08-01 00:00:00,2017,8,1
65096,1,-164,Second Class,2,On time,Western Europe,France,USA,2017-09-28 00:00:00,2017,9,28
29205,1,6,Standard Class,4,Late,Oceania,Australia,USA,2016-03-02 00:00:00,2016,3,2
29205,1,6,Standard Class,4,Late,Oceania,Australia,USA,2016-03-02 00:00:00,2016,3,2
29881,1,2,Standard Class,4,On time,Southeast Asia,Indonesia,USA,2016-03-12 00:00:00,2016,3,12
33545,1,6,Standard Class,4,Late,West of USA,USA,USA,2016-05-04 00:00:00,2016,5,4
37513,1,4,Standard Class,4,On time,East of USA,USA,USA,2016-07-01 00:00:00,2016,7,1
53853,1,4,Standard Class,4,On time,Caribbean,Dominican Republic,USA,2017-02-25 00:00:00,2017,2,25
55546,1,2,Standard Class,4,On time,Central America,Mexico,USA,2017-03-21 00:00:00,2017,3,21
61303,1,4,Standard Class,4,On time,South America,Brazil,Puerto Rico,2017-06-13 00:00:00,2017,6,13
9766,1,2,Standard Class,4,On time,Central America,Mexico,USA,2015-05-23 00:00:00,2015,5,23
11605,1,6,Standard Class,4,Late,Northern Europe,United Kingdom,USA,2015-06-19 00:00:00,2015,6,19
21356,1,2,Standard Class,4,On time,Oceania,Australia,USA,2015-11-08 00:00:00,2015,11,8
21698,1,4,Standard Class,4,On time,Eastern Asia,South Korea,USA,2015-11-13 00:00:00,2015,11,13
21838,1,4,Standard Class,4,On time,Southeast Asia,Indonesia,USA,2015-11-15 00:00:00,2015,11,15
21838,1,4,Standard Class,4,On time,Southeast Asia,Indonesia,USA,2015-11-15 00:00:00,2015,11,15
29635,1,6,Standard Class,4,Late,Oceania,Australia,USA,2016-03-08 00:00:00,2016,3,8
29871,1,2,Standard Class,4,On time,Southeast Asia,Philippines,USA,2016-03-12 00:00:00,2016,3,12
29871,1,2,Standard Class,4,On time,Southeast Asia,Philippines,USA,2016-03-12 00:00:00,2016,3,12
31325,1,6,Standard Class,4,Late,East of USA,USA,USA,2016-04-02 00:00:00,2016,4,2
33263,1,4,Standard Class,4,On time,East of USA,USA,USA,2016-04-30 00:00:00,2016,4,30
39215,1,6,Standard Class,4,Late,West of USA,USA,USA,2016-07-26 00:00:00,2016,7,26
43018,1,4,Standard Class,4,On time,North Africa,Sudan,USA,2016-09-19 00:00:00,2016,9,19
49233,1,4,Standard Class,4,On time,West Africa,Senegal,USA,2016-12-19 00:00:00,2016,12,19
67016,1,2,Standard Class,4,On time,Southern Europe,Spain,USA,2017-09-05 00:00:00,2017,9,5
455,1,6,Standard Class,4,Late,Central America,Mexico,USA,2015-01-07 00:00:00,2015,1,7
1355,1,6,Standard Class,4,Late,Central America,El Salvador,USA,2015-01-20 00:00:00,2015,1,20
1355,1,6,Standard Class,4,Late,Central America,El Salvador,USA,2015-01-20 00:00:00,2015,1,20
7701,1,2,Standard Class,4,On time,Central America,Mexico,USA,2015-04-23 00:00:00,2015,4,23
8735,1,6,Standard Class,4,Late,South America,Brazil,USA,2015-05-08 00:00:00,2015,5,8
17226,1,2,Standard Class,4,On time,Western Europe,Germany,USA,2015-09-09 00:00:00,2015,9,9
19906,1,2,Standard Class,4,On time,Southern Europe,Spain,USA,2015-10-18 00:00:00,2015,10,18
25518,1,4,Standard Class,4,On time,Oceania,Australia,USA,2016-01-08 00:00:00,2016,1,8
27243,1,4,Standard Class,4,On time,Southeast Asia,Philippines,USA,2016-02-02 00:00:00,2016,2,2
37671,1,2,Standard Class,4,On time,South of  USA,USA,USA,2016-07-03 00:00:00,2016,7,3
49573,1,4,Standard Class,4,On time,Eastern Europe,Russia,USA,2016-12-24 00:00:00,2016,12,24
49921,1,2,Standard Class,4,On time,West Africa,Cote d'Ivoire,USA,2016-12-29 00:00:00,2016,12,29
51885,1,6,Standard Class,4,Late,South America,Peru,USA,2017-01-27 00:00:00,2017,1,27
53905,1,6,Standard Class,4,Late,South America,Venezuela,USA,2017-02-25 00:00:00,2017,2,25
63215,1,6,Standard Class,4,Late,Northern Europe,United Kingdom,USA,2017-07-11 00:00:00,2017,7,11
63215,1,6,Standard Class,4,Late,Northern Europe,United Kingdom,USA,2017-07-11 00:00:00,2017,7,11
65893,1,4,Standard Class,4,On time,Western Europe,Netherlands,USA,2017-08-19 00:00:00,2017,8,19
65893,1,4,Standard Class,4,On time,Western Europe,Netherlands,USA,2017-08-19 00:00:00,2017,8,19
65898,1,4,Standard Class,4,On time,Western Europe,France,USA,2017-08-19 00:00:00,2017,8,19
65898,1,4,Standard Class,4,On time,Western Europe,France,USA,2017-08-19 00:00:00,2017,8,19
1523,1,6,Second Class,2,Late,Central America,Honduras,USA,2015-01-06 00:00:00,2015,1,6
19525,1,5,Second Class,2,Late,Western Europe,Germany,USA,2015-07-18 00:00:00,2015,7,18
19525,1,6,Second Class,2,Late,Western Europe,Germany,USA,2015-07-23 00:00:00,2015,7,23
21575,1,4,Second Class,2,Late,Eastern Asia,South Korea,USA,2015-08-18 00:00:00,2015,8,18
43568,1,6,Second Class,2,Late,North Africa,Morocco,USA,2015-11-11 00:00:00,2015,11,11
53265,1,3,Second Class,2,Late,Caribbean,Haiti,USA,2016-10-02 00:00:00,2016,10,2
59353,1,4,Second Class,2,Late,South America,Brazil,USA,2016-11-06 00:00:00,2016,11,6
27868,1,6,Second Class,2,Late,Eastern Asia,Japan,Puerto Rico,2016-12-07 00:00:00,2016,12,7
193,1,3,Same Day,3,On time,Central America,Mexico,USA,2017-01-04 00:00:00,2017,1,4
27371,1,5,Same Day,3,Late,Eastern Asia,China,USA,2017-03-28 00:00:00,2017,3,28
27631,1,1,Same Day,3,On time,Oceania,Australia,USA,2017-03-30 00:00:00,2017,3,30
33035,1,4,Same Day,3,Late,West of USA,USA,USA,2017-05-16 00:00:00,2017,5,16
35926,1,1,Same Day,3,On time,East of USA,USA,USA,2017-06-09 00:00:00,2017,6,9
61016,1,5,Same Day,3,Late,South America,Argentina,USA,2017-09-28 00:00:00,2017,9,28
27881,1,2,Second Class,2,On time,South Asia,India,Puerto Rico,2015-01-22 00:00:00,2015,1,22
29371,1,2,Second Class,2,On time,Oceania,Australia,USA,2015-01-23 00:00:00,2015,1,23
29371,1,2,Second Class,2,On time,Oceania,Australia,USA,2015-02-03 00:00:00,2015,2,3
29861,1,2,Second Class,2,On time,Southeast Asia,Indonesia,USA,2015-02-05 00:00:00,2015,2,5
29861,1,2,Second Class,2,On time,Southeast Asia,Indonesia,USA,2015-02-14 00:00:00,2015,2,14
63661,1,2,Second Class,2,On time,Southern Europe,Spain,USA,2015-05-04 00:00:00,2015,5,4
1506,1,2,First Class,1,Late,Central America,Mexico,USA,2015-07-25 00:00:00,2015,7,25
13268,1,2,First Class,1,Late,Southern Europe,Spain,USA,2015-12-20 00:00:00,2015,12,20
25348,1,2,First Class,1,Late,Eastern Asia,China,USA,2016-06-17 00:00:00,2016,6,17
27508,1,2,First Class,1,Late,Southeast Asia,Indonesia,USA,2016-06-28 00:00:00,2016,6,28
27935,1,2,First Class,1,Late,South Asia,Bangladesh,USA,2016-07-14 00:00:00,2016,7,14
29653,1,2,First Class,1,Late,Southeast Asia,Thailand,USA,2016-08-07 00:00:00,2016,8,7
29905,1,2,First Class,1,Late,Southeast Asia,Philippines,USA,2016-09-08 00:00:00,2016,9,8
37291,1,2,First Class,1,Late,East of USA,USA,USA,2016-10-01 00:00:00,2016,10,1
55328,1,2,First Class,1,Late,South America,Colombia,USA,2017-03-18 00:00:00,2017,3,18
55328,1,2,First Class,1,Late,South America,Colombia,USA,2017-03-18 00:00:00,2017,3,18
57278,1,2,First Class,1,Late,South America,Ecuador,USA,2017-06-12 00:00:00,2017,6,12
61235,1,2,First Class,1,Late,Central America,Mexico,USA,2017-07-18 00:00:00,2017,7,18
8593,1,4,Standard Class,4,On time,Central America,Honduras,USA,2015-05-06 00:00:00,2015,5,6
21988,1,4,Standard Class,4,On time,Oceania,Australia,USA,2015-11-17 00:00:00,2015,11,17
29885,1,6,Standard Class,4,Late,Oceania,Australia,USA,2016-03-12 00:00:00,2016,3,12
53686,1,2,Standard Class,4,On time,Central America,Nicaragua,USA,2017-02-22 00:00:00,2017,2,22
61048,1,4,Standard Class,4,On time,South America,Brazil,USA,2017-06-10 00:00:00,2017,6,10
61975,1,6,Standard Class,4,Late,Western Europe,France,USA,2017-06-23 00:00:00,2017,6,23
63885,1,6,Standard Class,4,Late,Western Europe,Germany,USA,2017-07-21 00:00:00,2017,7,21
15975,1,6,Standard Class,4,Late,Northern Europe,United Kingdom,USA,2015-08-22 00:00:00,2015,8,22
19565,1,6,Standard Class,4,Late,Western Europe,Germany,USA,2015-10-13 00:00:00,2015,10,13
21385,1,6,Standard Class,4,Late,South Asia,India,USA,2015-11-09 00:00:00,2015,11,9
25943,1,4,Standard Class,4,On time,Oceania,Australia,USA,2016-01-14 00:00:00,2016,1,14
31328,1,4,Standard Class,4,On time,East of USA,USA,USA,2016-04-02 00:00:00,2016,4,2
35563,1,4,Standard Class,4,On time,US Center,USA,USA,2016-06-03 00:00:00,2016,6,3
35996,1,2,Standard Class,4,On time,US Center,USA,USA,2016-06-09 00:00:00,2016,6,9
43086,1,2,Standard Class,4,On time,West Asia,Saudi Arabia,USA,2016-09-20 00:00:00,2016,9,20
45611,1,2,Standard Class,4,On time,North Africa,Morocco,USA,2016-10-27 00:00:00,2016,10,27
53851,1,2,Standard Class,4,On time,Caribbean,Dominican Republic,USA,2017-02-25 00:00:00,2017,2,25
53851,1,2,Standard Class,4,On time,Caribbean,Dominican Republic,USA,2017-02-25 00:00:00,2017,2,25
53851,1,2,Standard Class,4,On time,Caribbean,Dominican Republic,USA,2017-02-25 00:00:00,2017,2,25
57535,1,6,Standard Class,4,Late,South America,Brazil,USA,2017-04-19 00:00:00,2017,4,19
61916,1,2,Standard Class,4,On time,Southern Europe,Italy,USA,2017-06-22 00:00:00,2017,6,22
67071,1,2,Standard Class,4,On time,Western Europe,France,USA,2017-09-06 00:00:00,2017,9,6
67318,1,4,Standard Class,4,On time,Western Europe,France,USA,2017-09-09 00:00:00,2017,9,9
436,1,2,Standard Class,4,On time,Central America,El Salvador,USA,2015-01-07 00:00:00,2015,1,7
1925,1,6,Standard Class,4,Late,Central America,Nicaragua,USA,2015-01-29 00:00:00,2015,1,29
3721,1,2,Standard Class,4,On time,South America,Brazil,USA,2015-02-24 00:00:00,2015,2,24
4156,1,2,Standard Class,4,On time,Central America,Nicaragua,USA,2015-03-02 00:00:00,2015,3,2
6796,1,2,Standard Class,4,On time,Central America,Nicaragua,USA,2015-04-10 00:00:00,2015,4,10
8786,1,2,Standard Class,4,On time,South America,Chile,USA,2015-05-09 00:00:00,2015,5,9
11016,1,2,Standard Class,4,On time,Northern Europe,United Kingdom,USA,2015-06-10 00:00:00,2015,6,10
15228,1,4,Standard Class,4,On time,Western Europe,Germany,USA,2015-08-11 00:00:00,2015,8,11
15361,1,2,Standard Class,4,On time,Northern Europe,United Kingdom,USA,2015-08-13 00:00:00,2015,8,13
27001,1,2,Standard Class,4,On time,Eastern Asia,China,USA,2016-01-30 00:00:00,2016,1,30
31345,1,6,Standard Class,4,Late,East of USA,USA,USA,2016-04-02 00:00:00,2016,4,2
35311,1,2,Standard Class,4,On time,South of  USA,USA,USA,2016-05-30 00:00:00,2016,5,30
35311,1,2,Standard Class,4,On time,South of  USA,USA,USA,2016-05-30 00:00:00,2016,5,30
37578,1,4,Standard Class,4,On time,East of USA,USA,USA,2016-07-02 00:00:00,2016,7,2
39218,1,4,Standard Class,4,On time,East of USA,USA,USA,2016-07-26 00:00:00,2016,7,26
39218,1,4,Standard Class,4,On time,East of USA,USA,USA,2016-07-26 00:00:00,2016,7,26
43921,1,2,Standard Class,4,On time,West Asia,Iraq,USA,2016-10-03 00:00:00,2016,10,3
43936,1,2,Standard Class,4,On time,West Asia,Palestine,USA,2016-10-03 00:00:00,2016,10,3
47343,1,4,Standard Class,4,On time,Southern Africa,South Africa,USA,2016-11-22 00:00:00,2016,11,22
49685,1,6,Standard Class,4,Late,South Asia,Iran,USA,2016-12-26 00:00:00,2016,12,26
51615,1,6,Standard Class,4,Late,Central America,Mexico,USA,2017-01-23 00:00:00,2017,1,23
53371,1,2,Standard Class,4,On time,South America,Colombia,USA,2017-02-18 00:00:00,2017,2,18
55263,1,4,Standard Class,4,On time,Central America,Mexico,USA,2017-03-17 00:00:00,2017,3,17
63216,1,2,Standard Class,4,On time,Northern Europe,Ireland,USA,2017-07-11 00:00:00,2017,7,11
65281,1,2,Standard Class,4,On time,Western Europe,France,USA,2017-08-10 00:00:00,2017,8,10
67806,1,2,Standard Class,4,On time,Northern Europe,United Kingdom,USA,2017-09-16 00:00:00,2017,9,16
43016,1,2,Standard Class,4,On time,West Africa,Ghana,USA,2016-09-19 00:00:00,2016,9,19
43266,1,2,Standard Class,4,On time,North Africa,Sudan,USA,2016-09-23 00:00:00,2016,9,23
45031,1,2,First Class,1,Late,West Africa,Nigeria,USA,2016-10-19 00:00:00,2016,10,19
45581,1,2,Second Class,2,On time,West Africa,Guinea-Bissau,USA,2016-10-27 00:00:00,2016,10,27
47203,1,4,Standard Class,4,On time,West Africa,Nigeria,USA,2016-11-20 00:00:00,2016,11,20
47676,1,2,Standard Class,4,On time,East Africa,Madagascar,USA,2016-11-26 00:00:00,2016,11,26
47991,1,2,Second Class,2,On time,North Africa,Sudan,USA,2016-12-01 00:00:00,2016,12,1
49865,1,6,Standard Class,4,Late,West Africa,Nigeria,USA,2016-12-28 00:00:00,2016,12,28
21575,1,6,Second Class,2,Late,Eastern Asia,South Korea,USA,2015-11-11 00:00:00,2015,11,11
23955,1,1,Same Day,3,On time,Southeast Asia,Vietnam,USA,2015-12-16 00:00:00,2015,12,16
25016,1,2,Standard Class,4,On time,Southeast Asia,Vietnam,USA,2016-01-01 00:00:00,2016,1,1
25805,1,2,First Class,1,Late,South Asia,India,USA,2016-01-12 00:00:00,2016,1,12
25943,1,4,Standard Class,4,On time,Oceania,Australia,USA,2016-01-14 00:00:00,2016,1,14
27636,1,2,Second Class,2,On time,Southeast Asia,Cambodia,USA,2016-02-08 00:00:00,2016,2,8
27636,1,2,Second Class,2,On time,Southeast Asia,Cambodia,USA,2016-02-08 00:00:00,2016,2,8
27881,1,2,Second Class,2,On time,South Asia,India,Puerto Rico,2016-02-11 00:00:00,2016,2,11
29861,1,2,Second Class,2,On time,Southeast Asia,Indonesia,USA,2016-03-11 00:00:00,2016,3,11
29885,1,6,Standard Class,4,Late,Oceania,Australia,USA,2016-03-12 00:00:00,2016,3,12
29905,1,2,First Class,1,Late,Southeast Asia,Philippines,USA,2016-03-12 00:00:00,2016,3,12
43921,1,2,Standard Class,4,On time,West Asia,Iraq,USA,2016-10-03 00:00:00,2016,10,3
43936,1,2,Standard Class,4,On time,West Asia,Palestine,USA,2016-10-03 00:00:00,2016,10,3
45805,1,2,First Class,1,Late,West Asia,Saudi Arabia,USA,2016-10-30 00:00:00,2016,10,30
45976,1,2,Standard Class,4,On time,West Asia,Iraq,USA,2016-11-02 00:00:00,2016,11,2
49685,1,6,Standard Class,4,Late,South Asia,Iran,USA,2016-12-26 00:00:00,2016,12,26
13268,1,2,First Class,1,Late,Southern Europe,Spain,USA,2015-07-13 00:00:00,2015,7,13
15068,1,4,Second Class,2,Late,Western Europe,Germany,USA,2015-08-08 00:00:00,2015,8,8
65338,1,2,First Class,1,Late,Northern Europe,United Kingdom,USA,2017-08-11 00:00:00,2017,8,11
67975,1,6,Second Class,2,Late,Northern Europe,United Kingdom,USA,2017-09-19 00:00:00,2017,9,19
19311,1,2,Standard Class,4,On time,Northern Europe,United Kingdom,Puerto Rico,2015-10-09 00:00:00,2015,10,9
11941,1,2,Standard Class,4,On time,Western Europe,Germany,USA,2015-06-24 00:00:00,2015,6,24
11941,1,2,Standard Class,4,On time,Western Europe,Germany,USA,2015-06-24 00:00:00,2015,6,24
11948,1,4,Standard Class,4,On time,Western Europe,Germany,USA,2015-06-24 00:00:00,2015,6,24
13376,1,2,Standard Class,4,On time,Northern Europe,United Kingdom,USA,2015-07-15 00:00:00,2015,7,15
15361,1,2,Standard Class,4,On time,Northern Europe,United Kingdom,USA,2015-08-13 00:00:00,2015,8,13
15628,1,4,Standard Class,4,On time,Western Europe,France,USA,2015-08-17 00:00:00,2015,8,17
15975,1,6,Standard Class,4,Late,Northern Europe,United Kingdom,USA,2015-08-22 00:00:00,2015,8,22
17076,1,2,Standard Class,4,On time,Western Europe,Austria,USA,2015-09-07 00:00:00,2015,9,7
17308,1,4,Standard Class,4,On time,Western Europe,Switzerland,USA,2015-09-10 00:00:00,2015,9,10
17845,1,6,Standard Class,4,Late,Northern Europe,Ireland,USA,2015-09-18 00:00:00,2015,9,18
17866,1,2,Standard Class,4,On time,Western Europe,Germany,USA,2015-09-18 00:00:00,2015,9,18
19888,1,4,Standard Class,4,On time,Western Europe,France,USA,2015-10-18 00:00:00,2015,10,18
19926,1,2,Standard Class,4,On time,Northern Europe,United Kingdom,USA,2015-10-18 00:00:00,2015,10,18
49971,1,2,Standard Class,4,On time,Eastern Europe,Poland,USA,2016-12-30 00:00:00,2016,12,30
61916,1,2,Standard Class,4,On time,Southern Europe,Italy,USA,2017-06-22 00:00:00,2017,6,22
61975,1,6,Standard Class,4,Late,Western Europe,France,USA,2017-06-23 00:00:00,2017,6,23
63665,1,6,Standard Class,4,Late,Northern Europe,United Kingdom,USA,2017-07-18 00:00:00,2017,7,18
63665,1,6,Standard Class,4,Late,Northern Europe,United Kingdom,USA,2017-07-18 00:00:00,2017,7,18
65253,1,4,Standard Class,4,On time,Western Europe,Germany,USA,2017-08-10 00:00:00,2017,8,10
67806,1,2,Standard Class,4,On time,Northern Europe,United Kingdom,USA,2017-09-16 00:00:00,2017,9,16
67988,1,4,Standard Class,4,On time,Southern Europe,Italy,USA,2017-09-19 00:00:00,2017,9,19
6525,1,3,Standard Class,4,On time,Caribbean,Dominican Republic,USA,2017-03-23 00:00:00,2017,3,23
7121,1,5,First Class,1,Late,South America,Brazil,USA,2017-03-28 00:00:00,2017,3,28
7968,1,5,Standard Class,4,Late,South America,Brazil,USA,2017-03-30 00:00:00,2017,3,30
8786,1,4,Standard Class,4,On time,South America,Chile,USA,2017-04-03 00:00:00,2017,4,3
53611,1,1,Standard Class,4,On time,Caribbean,Dominican Republic,USA,2017-05-07 00:00:00,2017,5,7
53851,1,3,Standard Class,4,On time,Caribbean,Dominican Republic,USA,2017-05-08 00:00:00,2017,5,8
53948,1,6,Standard Class,4,Late,South America,Brazil,USA,2017-05-15 00:00:00,2017,5,15
55083,1,4,Second Class,2,Late,South America,Chile,USA,2017-05-25 00:00:00,2017,5,25
55328,1,4,First Class,1,Late,South America,Colombia,USA,2017-05-31 00:00:00,2017,5,31
55388,1,2,First Class,1,Late,South America,Brazil,USA,2017-06-02 00:00:00,2017,6,2
61553,1,2,First Class,1,Late,South America,Brazil,USA,2017-06-17 00:00:00,2017,6,17
193,1,5,Same Day,3,Late,Central America,Mexico,USA,2015-01-01 00:00:00,2015,1,1
1705,1,5,Standard Class,4,Late,Central America,El Salvador,USA,2015-01-13 00:00:00,2015,1,13
1925,1,5,Standard Class,4,Late,Central America,Nicaragua,USA,2015-01-13 00:00:00,2015,1,13
4156,1,1,Standard Class,4,On time,Central America,Nicaragua,USA,2015-02-05 00:00:00,2015,2,5
4926,1,6,First Class,1,Late,Central America,Honduras,USA,2015-02-10 00:00:00,2015,2,10
8593,1,5,Standard Class,4,Late,Central America,Honduras,USA,2015-03-09 00:00:00,2015,3,9
55525,1,5,Same Day,3,Late,Central America,Mexico,USA,2015-04-09 00:00:00,2015,4,9
57876,1,1,First Class,1,On time,Central America,Nicaragua,USA,2015-05-05 00:00:00,2015,5,5
61025,1,3,First Class,1,Late,Central America,Mexico,USA,2015-05-25 00:00:00,2015,5,25
61025,1,6,First Class,1,Late,Central America,Mexico,USA,2015-05-25 00:00:00,2015,5,25
61243,1,3,Standard Class,4,On time,Central America,Mexico,USA,2015-05-31 00:00:00,2015,5,31
31345,1,6,Standard Class,4,Late,East of USA,USA,USA,2016-04-02 00:00:00,2016,4,2
31345,1,6,Standard Class,4,Late,East of USA,USA,USA,2016-04-02 00:00:00,2016,4,2
31506,1,2,Second Class,2,On time,US Center,USA,USA,2016-04-04 00:00:00,2016,4,4
