CustomerID,Customer ID,Customer Market,Customer Region,Customer Country
5971,13366,Europe,Western Europe,France
5972,13416,Europe,Western Europe,France
5973,13438,Europe,Western Europe,France
5974,13439,Europe,Western Europe,France
5975,13534,Europe,Western Europe,France
5976,14818,Europe,Western Europe,France
5977,14829,Europe,Western Europe,France
5978,14888,Europe,Western Europe,France
5979,14918,Europe,Western Europe,France
5980,14919,Europe,Western Europe,France
5981,14951,Europe,Western Europe,France
5982,8909,Europe,Western Europe,France
5983,7368,Europe,Western Europe,France
5984,12559,Europe,Western Europe,France
5985,12781,Europe,Western Europe,France
5986,12894,Europe,Western Europe,France
5987,13229,Europe,Western Europe,France
5988,13491,Europe,Western Europe,France
5989,7327,Europe,Western Europe,France
5990,10231,Europe,Western Europe,France
5991,12556,Europe,Western Europe,France
5992,12819,Europe,Western Europe,France
5993,12859,Europe,Western Europe,France
5994,13421,Europe,Western Europe,France
5995,14644,Europe,Western Europe,France
5996,14776,Europe,Western Europe,France
5997,14904,Europe,Western Europe,France
5998,14906,Europe,Western Europe,France
5999,14858,Europe,Western Europe,France
6000,12554,Europe,Western Europe,France
6001,12558,Europe,Western Europe,France
6002,12794,Europe,Western Europe,France
6003,12889,Europe,Western Europe,France
6004,12946,Europe,Western Europe,France
6005,13151,Europe,Western Europe,France
6006,13234,Europe,Western Europe,France
6007,13488,Europe,Western Europe,France
6008,14861,Europe,Western Europe,France
6009,15424,Pacific Asia,South Asia,India
6010,17136,Pacific Asia,South Asia,India
6011,17184,Pacific Asia,South Asia,India
6012,16566,Pacific Asia,South Asia,India
6013,16569,Pacific Asia,South Asia,India
6014,17361,Pacific Asia,South Asia,India
6015,19479,Pacific Asia,South Asia,India
6016,20648,Pacific Asia,South Asia,India
6017,11268,Pacific Asia,South Asia,India
6018,15428,Pacific Asia,South Asia,India
6019,15521,Pacific Asia,South Asia,India
6020,16769,Pacific Asia,South Asia,India
6021,17186,Pacific Asia,South Asia,India
6022,17378,Pacific Asia,South Asia,India
6023,17514,Pacific Asia,South Asia,India
6024,17516,Pacific Asia,South Asia,India
6025,18821,Pacific Asia,South Asia,India
6026,19211,Pacific Asia,South Asia,India
6027,19399,Pacific Asia,South Asia,India
6028,19426,Pacific Asia,South Asia,India
6029,20641,Pacific Asia,South Asia,India
6030,17416,Pacific Asia,South Asia,India
6031,18944,Pacific Asia,South Asia,India
6032,19078,Pacific Asia,South Asia,India
6033,19476,Pacific Asia,South Asia,India
6034,19491,Pacific Asia,South Asia,India
6035,20631,Pacific Asia,South Asia,India
6036,20639,Pacific Asia,South Asia,India
6037,15206,Pacific Asia,South Asia,India
6038,15208,Pacific Asia,South Asia,India
6039,15251,Pacific Asia,South Asia,India
6040,15546,Pacific Asia,South Asia,India
6041,16589,Pacific Asia,South Asia,India
6042,16768,Pacific Asia,South Asia,India
6043,16774,Pacific Asia,South Asia,India
6044,17086,Pacific Asia,South Asia,India
6045,17094,Pacific Asia,South Asia,India
6046,17161,Pacific Asia,South Asia,India
6047,17394,Pacific Asia,South Asia,India
6048,17444,Pacific Asia,South Asia,India
6049,18558,Pacific Asia,South Asia,India
6050,18816,Pacific Asia,South Asia,India
6051,18904,Pacific Asia,South Asia,India
6052,18941,Pacific Asia,South Asia,India
6053,19094,Pacific Asia,South Asia,India
6054,19096,Pacific Asia,South Asia,India
6055,19246,Pacific Asia,South Asia,India
6056,19401,Pacific Asia,South Asia,India
6057,19474,Pacific Asia,South Asia,India
6058,15406,Pacific Asia,Eastern Asia,Japan
6059,15458,Pacific Asia,Eastern Asia,South Korea
6060,15459,Pacific Asia,Eastern Asia,South Korea
6061,15484,Pacific Asia,Eastern Asia,Hong Kong
6062,15489,Pacific Asia,Eastern Asia,South Korea
6063,15528,Pacific Asia,Eastern Asia,Japan
6064,17208,Pacific Asia,Eastern Asia,Japan
6065,17219,Pacific Asia,Eastern Asia,South Korea
6066,17464,Pacific Asia,Eastern Asia,South Korea
6067,17474,Pacific Asia,Eastern Asia,Japan
6068,18758,Pacific Asia,Eastern Asia,South Korea
6069,18809,Pacific Asia,Eastern Asia,South Korea
6070,701,Pacific Asia,Eastern Asia,Japan
6071,8837,Pacific Asia,Eastern Asia,South Korea
6072,15226,Pacific Asia,Eastern Asia,Japan
6073,15514,Pacific Asia,Eastern Asia,Japan
6074,16604,Pacific Asia,Eastern Asia,Japan
6075,16606,Pacific Asia,Eastern Asia,Japan
6076,17064,Pacific Asia,Eastern Asia,South Korea
6077,17204,Pacific Asia,Eastern Asia,Japan
6078,17216,Pacific Asia,Eastern Asia,Japan
6079,17218,Pacific Asia,Eastern Asia,South Korea
6080,5928,Pacific Asia,West Asia,Saudi Arabia
6081,4112,Pacific Asia,West Asia,Turkey
6082,9069,Pacific Asia,West Asia,Yemen
6083,4081,Pacific Asia,West Asia,Saudi Arabia
6084,4855,Pacific Asia,West Asia,Turkey
6085,7271,Pacific Asia,West Asia,Qatar
6086,2985,Pacific Asia,West Asia,Saudi Arabia
6087,3172,Pacific Asia,West Asia,Turkey
6088,8345,Pacific Asia,West Asia,Turkey
6089,4961,Pacific Asia,Central Asia,Uzbekistan
6090,17056,Pacific Asia,South Asia,Sri Lanka
6091,17251,Pacific Asia,South Asia,Bangladesh
6092,18794,Pacific Asia,South Asia,Afghanistan
6093,19159,Pacific Asia,South Asia,Bangladesh
6094,19249,Pacific Asia,South Asia,Afghanistan
6095,19441,Pacific Asia,South Asia,Afghanistan
6096,20601,Pacific Asia,South Asia,Bangladesh
6097,16638,Pacific Asia,South Asia,Pakistan
6098,16759,Pacific Asia,South Asia,Pakistan
6099,17119,Pacific Asia,South Asia,Pakistan
6100,17148,Pacific Asia,South Asia,Pakistan
6101,17151,Pacific Asia,South Asia,Pakistan
6102,17154,Pacific Asia,South Asia,Pakistan
6103,17221,Pacific Asia,South Asia,Pakistan
6104,17501,Pacific Asia,South Asia,Pakistan
6105,17506,Pacific Asia,South Asia,Pakistan
6106,18554,Pacific Asia,South Asia,Pakistan
6107,18584,Pacific Asia,South Asia,Pakistan
6108,18596,Pacific Asia,South Asia,Pakistan
6109,18624,Pacific Asia,South Asia,Pakistan
6110,19064,Pacific Asia,South Asia,Pakistan
6111,19189,Pacific Asia,South Asia,Pakistan
6112,8757,Pacific Asia,Eastern Asia,China
6113,17368,Pacific Asia,Eastern Asia,China
6114,17408,Pacific Asia,Eastern Asia,China
6115,18951,Pacific Asia,Eastern Asia,China
6116,19409,Pacific Asia,Eastern Asia,China
6117,18589,Pacific Asia,Eastern Asia,China
6118,18774,Pacific Asia,Eastern Asia,China
6119,19484,Pacific Asia,Eastern Asia,China
6120,17179,Pacific Asia,Eastern Asia,China
6121,17249,Pacific Asia,Eastern Asia,China
6122,18926,Pacific Asia,Eastern Asia,China
6123,8314,Pacific Asia,Eastern Asia,China
6124,10283,Pacific Asia,Eastern Asia,China
6125,15141,Pacific Asia,Eastern Asia,China
6126,15536,Pacific Asia,Eastern Asia,China
6127,17089,Pacific Asia,Eastern Asia,China
6128,18949,Pacific Asia,Eastern Asia,China
6129,19059,Pacific Asia,Eastern Asia,China
6130,19446,Pacific Asia,Eastern Asia,China
6131,19486,Pacific Asia,Eastern Asia,China
6132,9725,Pacific Asia,Eastern Asia,China
6133,15214,Pacific Asia,Eastern Asia,China
6134,15241,Pacific Asia,Eastern Asia,China
6135,15379,Pacific Asia,Eastern Asia,China
6136,15419,Pacific Asia,Eastern Asia,China
6137,15431,Pacific Asia,Eastern Asia,China
6138,16641,Pacific Asia,Eastern Asia,China
6139,17121,Pacific Asia,Eastern Asia,China
6140,17248,Pacific Asia,Eastern Asia,China
6141,17476,Pacific Asia,Eastern Asia,China
6142,18634,Pacific Asia,Eastern Asia,China
6143,18764,Pacific Asia,Eastern Asia,China
6144,18811,Pacific Asia,Eastern Asia,China
6145,18888,Pacific Asia,Eastern Asia,China
6146,19121,Pacific Asia,Eastern Asia,China
6147,19421,Pacific Asia,Eastern Asia,China
6148,19464,Pacific Asia,Eastern Asia,China
6149,20624,Pacific Asia,Eastern Asia,China
6150,15236,Pacific Asia,Eastern Asia,China
6151,15239,Pacific Asia,Eastern Asia,China
6152,15516,Pacific Asia,Eastern Asia,China
6153,16579,Pacific Asia,Eastern Asia,China
6154,16634,Pacific Asia,Eastern Asia,China
6155,17159,Pacific Asia,Eastern Asia,China
6156,17498,Pacific Asia,Eastern Asia,China
6157,18938,Pacific Asia,Eastern Asia,China
6158,19364,Pacific Asia,Eastern Asia,China
6159,19459,Pacific Asia,Eastern Asia,China
6160,15359,Pacific Asia,Eastern Asia,China
6161,15416,Pacific Asia,Eastern Asia,China
6162,15429,Pacific Asia,Eastern Asia,China
6163,15438,Pacific Asia,Eastern Asia,China
6164,15518,Pacific Asia,Eastern Asia,China
6165,15524,Pacific Asia,Eastern Asia,China
6166,16586,Pacific Asia,Eastern Asia,China
6167,16588,Pacific Asia,Eastern Asia,China
6168,16639,Pacific Asia,Eastern Asia,China
6169,18561,Pacific Asia,Eastern Asia,China
6170,18918,Pacific Asia,Eastern Asia,China
6171,19226,Pacific Asia,Eastern Asia,China
6172,1927,Pacific Asia,Eastern Asia,China
6173,15238,Pacific Asia,Eastern Asia,China
6174,15421,Pacific Asia,Eastern Asia,China
6175,15508,Pacific Asia,Eastern Asia,China
6176,11094,Pacific Asia,Southeast Asia,Indonesia
6177,15158,Pacific Asia,Southeast Asia,Indonesia
6178,15164,Pacific Asia,Southeast Asia,Indonesia
6179,15414,Pacific Asia,Southeast Asia,Indonesia
6180,15471,Pacific Asia,Southeast Asia,Indonesia
6181,16578,Pacific Asia,Southeast Asia,Indonesia
6182,16754,Pacific Asia,Southeast Asia,Indonesia
6183,17061,Pacific Asia,Southeast Asia,Indonesia
6184,17486,Pacific Asia,Southeast Asia,Indonesia
6185,18636,Pacific Asia,Southeast Asia,Indonesia
6186,18858,Pacific Asia,Southeast Asia,Indonesia
6187,18886,Pacific Asia,Southeast Asia,Indonesia
6188,19071,Pacific Asia,Southeast Asia,Indonesia
6189,3628,Pacific Asia,Southeast Asia,Indonesia
6190,15234,Pacific Asia,Southeast Asia,Indonesia
6191,16576,Pacific Asia,Southeast Asia,Indonesia
6192,17059,Pacific Asia,Southeast Asia,Indonesia
6193,17138,Pacific Asia,Southeast Asia,Indonesia
6194,17421,Pacific Asia,Southeast Asia,Indonesia
6195,8963,Pacific Asia,Southeast Asia,Indonesia
6196,11456,Pacific Asia,Southeast Asia,Indonesia
6197,7783,Pacific Asia,Southeast Asia,Indonesia
6198,15156,Pacific Asia,Southeast Asia,Indonesia
6199,15464,Pacific Asia,Southeast Asia,Indonesia
6200,16628,Pacific Asia,Southeast Asia,Indonesia
6201,16629,Pacific Asia,Southeast Asia,Indonesia
6202,17181,Pacific Asia,Southeast Asia,Indonesia
6203,17478,Pacific Asia,Southeast Asia,Indonesia
6204,17508,Pacific Asia,Southeast Asia,Indonesia
6205,17524,Pacific Asia,Southeast Asia,Indonesia
6206,5420,Pacific Asia,Southeast Asia,Indonesia
6207,15248,Pacific Asia,Southeast Asia,Indonesia
6208,15441,Pacific Asia,Southeast Asia,Indonesia
6209,15444,Pacific Asia,Southeast Asia,Indonesia
6210,17439,Pacific Asia,Southeast Asia,Indonesia
6211,18861,Pacific Asia,Southeast Asia,Indonesia
6212,19139,Pacific Asia,Southeast Asia,Indonesia
6213,20564,Pacific Asia,Southeast Asia,Indonesia
6214,20586,Pacific Asia,Southeast Asia,Indonesia
6215,15366,Pacific Asia,Southeast Asia,Indonesia
6216,15381,Pacific Asia,Southeast Asia,Indonesia
6217,15461,Pacific Asia,Southeast Asia,Indonesia
6218,15218,Pacific Asia,Southeast Asia,Thailand
6219,15219,Pacific Asia,Southeast Asia,Thailand
6220,15384,Pacific Asia,Southeast Asia,Thailand
6221,15408,Pacific Asia,Southeast Asia,Thailand
6222,17228,Pacific Asia,Southeast Asia,Thailand
6223,17519,Pacific Asia,Southeast Asia,Thailand
6224,17521,Pacific Asia,Southeast Asia,Thailand
6225,17536,Pacific Asia,Southeast Asia,Thailand
6226,16591,Pacific Asia,Southeast Asia,Singapore
6227,16631,Pacific Asia,Southeast Asia,Philippines
6228,18869,Pacific Asia,Southeast Asia,Vietnam
6229,19191,Pacific Asia,Southeast Asia,Myanmar
6230,19194,Pacific Asia,Southeast Asia,Myanmar
6231,19366,Pacific Asia,Southeast Asia,Singapore
6232,15451,Pacific Asia,Southeast Asia,Vietnam
6233,690,Pacific Asia,Southeast Asia,Singapore
6234,17101,Pacific Asia,Southeast Asia,Vietnam
6235,17128,Pacific Asia,Southeast Asia,Singapore
6236,18778,Pacific Asia,Southeast Asia,Singapore
6237,18781,Pacific Asia,Southeast Asia,Malaysia
6238,19236,Pacific Asia,Southeast Asia,Singapore
6239,19369,Pacific Asia,Southeast Asia,Malaysia
6240,15231,Pacific Asia,Southeast Asia,Cambodia
6241,17426,Pacific Asia,Southeast Asia,Myanmar
6242,17429,Pacific Asia,Southeast Asia,Malaysia
6243,17431,Pacific Asia,Southeast Asia,Malaysia
6244,18776,Pacific Asia,Southeast Asia,Philippines
6245,6299,Pacific Asia,Southeast Asia,Philippines
6246,15166,Pacific Asia,Southeast Asia,Philippines
6247,17466,Pacific Asia,Southeast Asia,Philippines
6248,481,Pacific Asia,Southeast Asia,Philippines
6249,17084,Pacific Asia,Southeast Asia,Philippines
6250,17238,Pacific Asia,Southeast Asia,Philippines
6251,17356,Pacific Asia,Southeast Asia,Philippines
6252,17479,Pacific Asia,Southeast Asia,Philippines
6253,17484,Pacific Asia,Southeast Asia,Philippines
6254,17538,Pacific Asia,Southeast Asia,Philippines
6255,17541,Pacific Asia,Southeast Asia,Philippines
6256,16571,Pacific Asia,Southeast Asia,Philippines
6257,16644,Pacific Asia,Southeast Asia,Philippines
6258,16648,Pacific Asia,Southeast Asia,Philippines
6259,17069,Pacific Asia,Southeast Asia,Philippines
6260,17081,Pacific Asia,Southeast Asia,Philippines
6261,17106,Pacific Asia,Southeast Asia,Philippines
6262,17171,Pacific Asia,Southeast Asia,Philippines
6263,17189,Pacific Asia,Southeast Asia,Philippines
6264,17389,Pacific Asia,Southeast Asia,Philippines
6265,17401,Pacific Asia,Southeast Asia,Philippines
6266,18604,Pacific Asia,Southeast Asia,Philippines
6267,19074,Pacific Asia,Southeast Asia,Philippines
6268,19118,Pacific Asia,Southeast Asia,Philippines
6269,19126,Pacific Asia,Southeast Asia,Philippines
6270,20628,Pacific Asia,Southeast Asia,Philippines
6271,12197,Pacific Asia,Oceania,Australia
6272,15369,Pacific Asia,Oceania,Australia
6273,15371,Pacific Asia,Oceania,Australia
6274,15396,Pacific Asia,Oceania,Australia
6275,15398,Pacific Asia,Oceania,Australia
6276,15399,Pacific Asia,Oceania,Australia
6277,15526,Pacific Asia,Oceania,Australia
6278,15548,Pacific Asia,Oceania,Australia
6279,16598,Pacific Asia,Oceania,Australia
6280,16601,Pacific Asia,Oceania,Australia
6281,17054,Pacific Asia,Oceania,Australia
6282,17078,Pacific Asia,Oceania,Australia
6283,17468,Pacific Asia,Oceania,Australia
6284,17471,Pacific Asia,Oceania,Australia
6285,17488,Pacific Asia,Oceania,Australia
6286,6272,Pacific Asia,Oceania,Australia
6287,15178,Pacific Asia,Oceania,Australia
6288,15184,Pacific Asia,Oceania,Australia
6289,15544,Pacific Asia,Oceania,Australia
6290,16556,Pacific Asia,Oceania,Australia
6291,16558,Pacific Asia,Oceania,Australia
6292,16559,Pacific Asia,Oceania,Australia
6293,16561,Pacific Asia,Oceania,Australia
6294,17454,Pacific Asia,Oceania,Australia
6295,5166,Pacific Asia,Oceania,Australia
6296,550,Pacific Asia,Oceania,Australia
6297,15191,Pacific Asia,Oceania,Australia
6298,15194,Pacific Asia,Oceania,Australia
6299,15196,Pacific Asia,Oceania,Australia
6300,15198,Pacific Asia,Oceania,Australia
6301,15199,Pacific Asia,Oceania,Australia
6302,15201,Pacific Asia,Oceania,Australia
6303,17071,Pacific Asia,Oceania,Australia
6304,1400,Pacific Asia,Oceania,Australia
6305,15148,Pacific Asia,Oceania,Australia
6306,15186,Pacific Asia,Oceania,Australia
6307,15228,Pacific Asia,Oceania,Australia
6308,15361,Pacific Asia,Oceania,Australia
6309,15478,Pacific Asia,Oceania,Australia
6310,16619,Pacific Asia,Oceania,Australia
6311,16621,Pacific Asia,Oceania,Australia
6312,17134,Pacific Asia,Oceania,Australia
6313,17399,Pacific Asia,Oceania,Australia
6314,17549,Pacific Asia,Oceania,Australia
6315,3585,Pacific Asia,Oceania,Australia
6316,16651,Pacific Asia,Oceania,Australia
6317,17096,Pacific Asia,Oceania,Australia
6318,17098,Pacific Asia,Oceania,Australia
6319,17108,Pacific Asia,Oceania,Australia
6320,17109,Pacific Asia,Oceania,Australia
6321,17111,Pacific Asia,Oceania,Australia
6322,18594,Pacific Asia,Oceania,Australia
6323,18784,Pacific Asia,Oceania,Australia
6324,18818,Pacific Asia,Oceania,Australia
6325,19076,Pacific Asia,Oceania,Australia
6326,16608,Pacific Asia,Oceania,Australia
6327,17126,Pacific Asia,Oceania,Australia
6328,17441,Pacific Asia,Oceania,Australia
6329,17534,Pacific Asia,Oceania,Australia
6330,18638,Pacific Asia,Oceania,Australia
6331,18639,Pacific Asia,Oceania,Australia
6332,18836,Pacific Asia,Oceania,Australia
6333,18839,Pacific Asia,Oceania,Australia
6334,18841,Pacific Asia,Oceania,Australia
6335,18928,Pacific Asia,Oceania,Australia
6336,18939,Pacific Asia,Oceania,Australia
6337,4336,Pacific Asia,Oceania,Australia
6338,2776,Pacific Asia,Oceania,Australia
6339,15168,Pacific Asia,Oceania,Australia
6340,15169,Pacific Asia,Oceania,Australia
6341,15188,Pacific Asia,Oceania,Australia
6342,15541,Pacific Asia,Oceania,Australia
6343,16626,Pacific Asia,Oceania,Australia
6344,15539,Pacific Asia,Oceania,Australia
6345,19414,Pacific Asia,Oceania,Australia
6346,19416,Pacific Asia,Oceania,Australia
6347,19488,Pacific Asia,Oceania,Australia
6348,10650,Pacific Asia,Oceania,Australia
6349,5342,Pacific Asia,Oceania,Australia
6350,16616,Pacific Asia,Oceania,Australia
6351,17386,Pacific Asia,Oceania,Australia
6352,9855,Pacific Asia,Southeast Asia,Myanmar
6353,1492,Europe,Western Europe,France
6354,4300,Pacific Asia,Eastern Asia,China
6355,690,Pacific Asia,Southeast Asia,Philippines
6356,1894,Pacific Asia,Oceania,Australia
6357,7262,Pacific Asia,Eastern Asia,China
6358,736,LATAM,South America,Brazil
6359,4205,Europe,Northern Europe,United Kingdom
6360,4986,Europe,Western Europe,France
6361,7967,Africa,Central Africa,Democratic Republic of Congo
6362,6451,Africa,East Africa,Zimbabwe
6363,9476,LATAM,South America,Argentina
6364,1345,Europe,Northern Europe,United Kingdom
6365,3519,Africa,East Africa,Kenya
6366,6553,Pacific Asia,Central Asia,Kazakhstan
6367,5016,LATAM,Central America,Mexico
6368,8754,LATAM,Central America,Mexico
6369,3639,Europe,Southern Europe,Spain
6370,8953,Europe,Southern Europe,Spain
6371,8083,LATAM,Caribbean,Dominican Republic
6372,10858,LATAM,South America,Argentina
6373,12302,Europe,Northern Europe,United Kingdom
6374,7253,Pacific Asia,South Asia,Pakistan
6375,2157,Pacific Asia,Southeast Asia,Myanmar
6376,11144,Pacific Asia,West Asia,Saudi Arabia
6377,1389,Pacific Asia,West Asia,Turkey
6378,4456,Africa,West Africa,Nigeria
6379,3941,Europe,Southern Europe,Italy
6380,1290,Europe,Northern Europe,United Kingdom
6381,3019,Europe,Western Europe,France
6382,7697,Europe,Southern Europe,Italy
6383,8258,Europe,Eastern Europe,Romania
6384,8611,Europe,Western Europe,France
6385,558,LATAM,Central America,Mexico
6386,4200,LATAM,Central America,Honduras
6387,5591,LATAM,Central America,Mexico
6388,9529,North America,US Center,USA
6389,6839,LATAM,Central America,Guatemala
6390,8626,Europe,Western Europe,Germany
6391,5200,Europe,Southern Europe,Spain
6392,11643,North America,East of USA,USA
6393,3220,Africa,Southern Africa,South Africa
6394,1506,LATAM,Caribbean,Dominican Republic
6395,10949,Europe,Western Europe,Austria
6396,2964,Pacific Asia,Southeast Asia,Cambodia
6397,9608,Europe,Eastern Europe,Romania
6398,5211,Africa,East Africa,Tanzania
6399,3749,Africa,North Africa,Egypt
6400,8273,Pacific Asia,Eastern Asia,South Korea
6401,9208,North America,West of USA,USA
6402,5671,LATAM,Caribbean,Cuba
6403,8832,Africa,West Africa,Togo
6404,6130,LATAM,South America,Brazil
6405,2249,North America,US Center,USA
6406,2748,Africa,Central Africa,Democratic Republic of Congo
6407,5986,North America,East of USA,USA
6408,5291,North America,US Center,USA
6409,7989,Europe,Eastern Europe,Poland
6410,4193,Europe,Northern Europe,United Kingdom
6411,3278,LATAM,South America,Colombia
6412,5707,Pacific Asia,Oceania,New zealand
6413,10298,LATAM,Central America,Mexico
6414,11554,LATAM,South America,Brazil
6415,4364,Pacific Asia,South Asia,India
6416,7841,North America,East of USA,USA
6417,4834,Pacific Asia,Southeast Asia,Indonesia
6418,7501,Europe,Northern Europe,United Kingdom
6419,12309,Europe,Northern Europe,United Kingdom
6420,8086,Pacific Asia,Southeast Asia,Indonesia
6421,10470,North America,East of USA,USA
6422,8671,Europe,Southern Europe,Spain
6423,5821,Pacific Asia,Oceania,Australia
6424,2618,Pacific Asia,Southeast Asia,Myanmar
6425,1416,Pacific Asia,Oceania,Australia
6426,2776,Pacific Asia,South Asia,India
6427,11601,Pacific Asia,South Asia,Afghanistan
6428,10980,Pacific Asia,Oceania,Australia
6429,2335,Pacific Asia,West Asia,Turkey
6430,2511,Pacific Asia,South Asia,Iran
6431,6828,LATAM,Caribbean,Cuba
6432,8352,LATAM,South America,Peru
6433,8228,LATAM,South America,Argentina
6434,8392,LATAM,Central America,Mexico
6435,11753,Europe,Southern Europe,Italy
6436,6718,Europe,Southern Europe,Italy
6437,336,Europe,Southern Europe,Spain
6438,8196,North America,West of USA,USA
6439,8823,North America,US Center,USA
6440,2880,Pacific Asia,Oceania,Australia
6441,1172,Pacific Asia,Eastern Asia,Japan
6442,4593,Pacific Asia,South Asia,India
6443,10493,Europe,Western Europe,Germany
6444,10887,Europe,Western Europe,France
6445,8614,Pacific Asia,West Asia,Turkey
6446,5611,Africa,West Africa,Nigeria
6447,11639,North America,East of USA,USA
6448,251,Europe,Western Europe,Germany
6449,7244,Africa,Central Africa,Democratic Republic of Congo
6450,8207,Pacific Asia,South Asia,Iran
6451,3950,Pacific Asia,Oceania,Australia
6452,3133,Africa,Central Africa,Cameroon
6453,7394,Europe,Southern Europe,Italy
6454,154,Europe,Western Europe,Germany
6455,8410,Pacific Asia,Oceania,Australia
6456,106,Pacific Asia,Central Asia,Kyrgyzstan
6457,2078,Europe,Western Europe,France
6458,10023,LATAM,South America,Brazil
6459,9584,Europe,Western Europe,Netherlands
6460,5947,Pacific Asia,Oceania,Australia
6461,7244,Africa,West Africa,Senegal
6462,12332,Africa,East Africa,Madagascar
6463,2837,Africa,Southern Africa,South Africa
6464,4142,Pacific Asia,Southeast Asia,Indonesia
6465,8896,Pacific Asia,Eastern Asia,China
6466,95,Pacific Asia,Eastern Asia,China
6467,289,Pacific Asia,West Asia,Palestine
6468,4005,Pacific Asia,West Asia,Georgia
6469,10671,Pacific Asia,Central Asia,Uzbekistan
6470,8571,Pacific Asia,Eastern Asia,Japan
6471,10379,Pacific Asia,Southeast Asia,Indonesia
6472,11347,Pacific Asia,Eastern Asia,China
6473,59,Pacific Asia,West Asia,Iraq
6474,7758,Pacific Asia,West Asia,Turkey
6475,4492,Pacific Asia,South Asia,Iran
6476,8326,Europe,Southern Europe,Italy
6477,4015,Europe,Southern Europe,Italy
6478,4419,Europe,Northern Europe,United Kingdom
6479,4849,Europe,Western Europe,France
6480,9336,Europe,Western Europe,Germany
6481,12063,Europe,Western Europe,Germany
6482,9017,Europe,Western Europe,France
6483,1255,LATAM,Caribbean,Cuba
6484,11103,LATAM,Central America,El Salvador
6485,9997,LATAM,Central America,El Salvador
6486,9098,LATAM,Central America,Mexico
6487,10295,LATAM,Central America,Mexico
6488,1215,LATAM,Central America,Nicaragua
6489,12304,North America,East of USA,USA
6490,9069,North America,West of USA,USA
6491,1342,North America,East of USA,USA
6492,3954,North America,South of  USA,USA
6493,7863,Europe,Southern Europe,Spain
6494,9802,Pacific Asia,Oceania,Australia
6495,6186,LATAM,Central America,Mexico
6496,2910,LATAM,South America,Colombia
6497,12302,Europe,Western Europe,Germany
6498,4314,Europe,Western Europe,France
6499,12424,Africa,Southern Africa,South Africa
6500,2029,Africa,North Africa,Morocco
6501,11220,Europe,Eastern Europe,Ukraine
6502,4615,Europe,Western Europe,Netherlands
6503,1831,LATAM,Central America,El Salvador
6504,8505,Africa,West Africa,Nigeria
6505,6670,Africa,Central Africa,Angola
6506,7064,North America,West of USA,USA
6507,6961,Pacific Asia,West Asia,Turkey
6508,4900,Africa,Central Africa,Democratic Republic of Congo
6509,2736,LATAM,Central America,Honduras
6510,3706,LATAM,Central America,Mexico
6511,11971,LATAM,South America,Argentina
6512,11083,Pacific Asia,Eastern Asia,China
6513,2571,Pacific Asia,South Asia,Pakistan
6514,169,Europe,Eastern Europe,Poland
6515,8628,Pacific Asia,West Asia,Turkey
6516,5707,Europe,Western Europe,Germany
6517,12171,LATAM,Central America,Mexico
6518,6019,LATAM,Caribbean,Cuba
6519,3212,LATAM,Caribbean,Dominican Republic
6520,1559,Africa,West Africa,Nigeria
6521,10657,LATAM,South America,Brazil
6522,9866,LATAM,Central America,Honduras
6523,3659,Pacific Asia,Southeast Asia,Philippines
6524,3463,Europe,Southern Europe,Italy
6525,6932,LATAM,Central America,Panama
6526,3051,Pacific Asia,Eastern Asia,China
6527,680,LATAM,Central America,Mexico
6528,4285,LATAM,Central America,El Salvador
6529,3984,Europe,Northern Europe,United Kingdom
6530,10414,LATAM,Central America,Mexico
6531,12171,Pacific Asia,Oceania,Australia
6532,4210,Africa,North Africa,Egypt
6533,8167,LATAM,Central America,El Salvador
6534,10175,Pacific Asia,Eastern Asia,Japan
6535,265,Europe,Northern Europe,United Kingdom
6536,9991,Europe,Northern Europe,United Kingdom
6537,11252,North America,West of USA,USA
6538,3635,Europe,Northern Europe,United Kingdom
6539,6030,Pacific Asia,Eastern Asia,China
6540,11350,North America,South of  USA,USA
6541,10846,North America,East of USA,USA
6542,1261,Europe,Southern Europe,Spain
6543,7530,North America,West of USA,USA
6544,3285,LATAM,Central America,Honduras
6545,1569,LATAM,South America,Peru
6546,5569,LATAM,Central America,Nicaragua
6547,3662,Europe,Western Europe,Germany
6548,9146,Pacific Asia,Eastern Asia,China
6549,110,LATAM,South America,Brazil
6550,4837,LATAM,Caribbean,Cuba
6551,381,LATAM,Central America,Mexico
6552,5627,LATAM,South America,Colombia
6553,11959,Europe,Eastern Europe,Ukraine
6554,5117,Europe,Western Europe,France
6555,5305,North America,East of USA,USA
6556,10995,Europe,Northern Europe,Finland
6557,9712,Europe,Southern Europe,Italy
6558,10390,Europe,Western Europe,France
6559,1336,North America,West of USA,USA
6560,4725,Europe,Northern Europe,United Kingdom
6561,5573,Pacific Asia,Southeast Asia,Indonesia
6562,6422,Africa,North Africa,Sudan
6563,8712,LATAM,Central America,Mexico
6564,5326,Pacific Asia,Oceania,Australia
6565,4660,Europe,Southern Europe,Spain
6566,6906,Pacific Asia,South Asia,Bangladesh
6567,10045,Pacific Asia,Oceania,Australia
6568,3228,Europe,Western Europe,France
6569,4027,Pacific Asia,South Asia,India
6570,7478,Pacific Asia,Oceania,Australia
6571,699,North America,East of USA,USA
6572,1140,Europe,Western Europe,France
6573,3519,North America,East of USA,USA
6574,920,North America,South of  USA,USA
6575,10801,Pacific Asia,South Asia,Iran
6576,12087,LATAM,Central America,Mexico
